store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020_Jan,Y2020,X,Y,method,match
st_103454,Foodlane,A158957,292,Sam Groves St,NA,Danielsville,GA,30633,Large Grocery Store,8,Grocer,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-83.22490209,34.11854956,esri,StreetAddress
st_103497,WINN-DIXIE 439,A359628,6770,VETERANS PKWY,NA,COLUMBUS,GA,31909,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.95367,32.54342,usda,NA
st_103498,SHELL FOOD MART,A298473,3697,Memorial Dr,NA,Decatur,GA,30032,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,-84.26346,33.75782,usda,NA
st_103660,INGLES MARKETS 474,A188298,5075,PEACHTREE PKWY,NA,NORCROSS,GA,30092,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.21296,33.9848,usda,NA
st_103769,FOOD DEPOT 27,A156609,681,S Marietta Pkwy SE,NA,Marietta,GA,30060,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.53208,33.94275,usda,NA
st_103772,Walmart S/C 2811,A351042,4375,Lexington Rd,NA,Athens,GA,30605,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.31165,33.93303,usda,NA
st_103774,Walmart STORE 2860,A351781,160,Pooler Pkwy,NA,Pooler,GA,31322,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.24468,32.14093,usda,NA
st_103775,MANDERS & MIMS,A226400,1035,Johnson St SE,NA,Dawson,GA,39842,Small Grocery Store,14,Grocer,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-84.43479,31.77211,usda,NA
st_103776,JERRY'S GROCERY,A193447,2514,GA Highway 88,NA,Hephzibah,GA,30815,Convenience Store,3,Small retail,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-82.09532972,33.31423636,esri,StreetAddress
st_103778,SOUTHEASTERN ORIENTAL MARKET,A304370,3275,Chamblee Dunwoody Rd,NA,Chamblee,GA,30341,Large Grocery Store,8,Grocer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-84.294063,33.8918475,esri,PointAddress
st_103782,PUBLIX 0706,A266521,4840,Golden Pkwy,NA,Buford,GA,30518,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.95287,34.14286,usda,NA
st_103783,LaRosa,A214464,110,6th St W,NA,Tifton,GA,31794,Medium Grocery Store,10,Grocer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.50981,31.45845,usda,NA
st_103784,Earth Fare 300,A130512,1689,S Lumpkin St,NA,Athens,GA,30606,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.38728,33.93777,usda,NA
st_103786,F D R GROCERY & TIRE REPAIR,A139318,7397,GA Highway 39,NA,Donalsonville,GA,39845,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-84.8848103,30.85121696,esri,NA
st_103787,BOSNIA MARKET,A050584,488,Gwinnett Dr,NA,LAWRENCEVILLE,GA,30046,Meat/Poultry Specialty,9,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.99181,33.94302,usda,NA
st_103788,KROGER 465,A205251,3425,CASCADE RD,NA,ATLANTA,GA,30311,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.49956,33.7228,usda,NA
st_103790,KROGER 435,A205176,1720,EPPS BRIDGE RD,NA,ATHENS,GA,30606,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.44713,33.91464,usda,NA
st_103792,BILL'S GROCERY,A047304,4101,S Dixie Rd,NA,Dalton,GA,30721,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-84.9786715,34.65681979,esri,StreetAddress
st_103793,TARGET STORE T-1761,A321801,1135,Woodstock Rd,NA,Roswell,GA,30075,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.39761,34.06214,usda,NA
st_103794,FLOWERS BAKERY STORE 0091,A155610,236,S Madison St,NA,Thomasville,GA,31792,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.97913,30.83488,usda,NA
st_103795,FLOWERS BAKERY STORE 0085,A155345,904,E 16th Ave,NA,Cordele,GA,31015,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.76913,31.96352,usda,NA
st_103796,T&R FOOD MART 5,A320153,0,RR 8 Box 364,NA,Waycross,GA,31503,Convenience Store,3,Small retail,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-82.3714461,31.2090902,esri,Postal
st_103820,BATEMAN & WADE,A040335,2283,Clayton St,NA,Macon,GA,31204,Small Grocery Store,14,Grocer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.65504359,32.84891298,esri,PointAddress
st_103961,WINN-DIXIE 140,A359559,3200,NORTH ASHLEY ST,NA,VALDOSTA,GA,31602,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.29198,30.87515,usda,NA
st_104233,QWIK STOP#19,A271720,1542,Houston Lake Rd,NA,Perry,GA,31069,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-83.71885055,32.46634749,esri,NA
st_104386,HOUCHENS SAVE-A-LOT 505,A184979,2604,E Walnut Ave,NA,Dalton,GA,30721,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.92733,34.76694,usda,NA
st_104432,"K & S FOOD CENTER, INC",A054207,1104,Newton Rd,NA,Albany,GA,31701,Medium Grocery Store,10,Grocer,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-84.16229315,31.56307674,esri,StreetAddress
st_104621,Publix 0694,A266509,3760,Sixes Rd,NA,Canton,GA,30114,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.54985,34.17807,usda,NA
st_104644,Walmart S/C 2732,A351026,600,Highway 61,NA,Villa Rica,GA,30180,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.93827,33.71764,usda,NA
st_104713,BI-LO 5567,A044054,325,Northside Dr East,NA,Statesboro,GA,30458,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.76914,32.44449,usda,NA
st_104948,PUBLIX 725,A267354,2900,DELK RD SE,NA,MARIETTA,GA,30067,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.46656,33.9239,usda,NA
st_105051,BILL'S STOP & GO,A047344,801,W Gordon Ave,NA,Albany,GA,31701,Small Grocery Store,14,Grocer,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-84.1679235,31.56813449,esri,PointAddress
st_105102,PIGGLY WIGGLY 121,A260934,15759,US Highway 17,NA,Townsend,GA,31331,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.4279708,31.53169729,esri,NA
st_105294,Walmart S/C #0003 3,A350806,30983,Highway 441 S,NA,Commerce,GA,30529,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.45985,34.24854,usda,NA
st_105357,Publix 711,A267351,6175,Hickory Flat Hwy,NA,Canton,GA,30115,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.41763,34.17551,usda,NA
st_105358,PUBLIX 0719,A266532,2365,Peachtree Rd NE,NA,Atlanta,GA,30305,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.38854,33.81918,usda,NA
st_105526,PUBLIX 0723,A266535,2155,N Decatur Rd,NA,Decatur,GA,30033,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.30457,33.79025,usda,NA
st_105707,Fresh N Frugal,A162417,406,E Main St,Ste A,Dahlonega,GA,30533,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-83.97857574,34.53600982,esri,StreetAddress
st_105721,FLOWERS BAKERY THRIFT STORE 50000178,A155668,1906,N Broad St NE,NA,Rome,GA,30161,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.15371,34.269,usda,NA
st_105828,FLOWERS BAKERY STORE 50000144,A155622,165,Northside Dr SW,NA,Atlanta,GA,30313,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.40436,33.74924,usda,NA
st_105829,FLOWERS BAKERY STORE 4725,A155621,1400,Eatonton Rd,Ste 800,Madison,GA,30650,Bakery Specialty,1,Specialty,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.47704726,33.5758708,esri,StreetAddress
st_105831,FLOWERS BAKERY STORE 50000157,A155623,5906,Highway 78,NA,DOUGLASVILLE,GA,30134,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.72772,33.76172,usda,NA
st_105832,FLOWERS BAKERY STORE 50000168,A155626,2601,Stone Mountain Lithonia Rd,NA,Lithonia,GA,30058,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.11257,33.73029,usda,NA
st_105833,FLOWERS BAKERY STORE 50000176,A155628,6866,Highway 85,NA,Riverdale,GA,30274,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.41299,33.56723,usda,NA
st_105834,FLOWERS BAKERY STORE 50000165,A155625,1639,Zebulon Rd,NA,Griffin,GA,30224,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.28239,33.19823,usda,NA
st_105837,Walmart S/C 1367,A350936,2720,Watson Blvd,NA,Warner Robins,GA,31093,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.67324,32.61837,usda,NA
st_105923,PUBLIX 0726,A266537,3870,Peachtree Industrial Blvd,NA,Duluth,GA,30096,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.17019,33.98815,usda,NA
st_105938,QUIK TRIP 799,A270814,599,Spur 138,NA,Jonesboro,GA,30236,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-84.37151802,33.53554411,esri,PointAddress
st_105939,ROCKY'S EXPRESS FOOD,A283966,3350,Houston Ave,NA,Macon,GA,31206,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-83.65058,32.80218,usda,NA
st_105953,FLOWERS BAKERY STORE 96,A155634,130,N Magnolia St,NA,Albany,GA,31707,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.19039,31.57783,usda,NA
st_105960,FLOWERS DISCOUNT BAKERY STORE 99,A155767,2712,Bemiss Rd,NA,Valdosta,GA,31602,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.27562,30.87712,usda,NA
st_105961,Flowers Discount Bakery 98,A155754,101,Magnolia Dr S,NA,Tifton,GA,31794,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.49131,31.40666,usda,NA
st_106058,KAP'S MARKET,A198968,1142,Benning Dr,NA,Columbus,GA,31903,Convenience Store,3,Small retail,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-84.94313325,32.43165246,esri,StreetAddress
st_106070,METTER FARM MARKET,A233469,1010,SE Broad St,NA,Metter,GA,30439,Meat/Poultry Specialty,9,Specialty,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-82.04116517,32.39577885,esri,StreetAddress
st_106093,FLOWERS BAKERY STORE 50000173,A155627,1536,S Broad St,NA,Monroe,GA,30655,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.70313,33.77365,usda,NA
st_106275,BIG G GROCERY,A044950,2050,Southampton Rd,Suite 4,College Park,GA,30349,Small Grocery Store,14,Grocer,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-84.45535011,33.61612447,esri,PointAddress
st_106385,FLOWERS BAKERY STORE 84,A155633,2267,Anthony Rd,NA,Macon,GA,31204,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.68047,32.82304,usda,NA
st_106392,Walmart S/C 2753,A351032,1455,Highway 441 S,NA,Clayton,GA,30525,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.40639,34.85951,usda,NA
st_106471,CIRCLE K 05372,A070077,1488,Reynolds St,NA,Augusta,GA,30901,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.98141,33.48215,usda,NA
st_106472,CIRCLE K 5341,A074023,3603,Peach Orchard Rd,NA,Augusta,GA,30906,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-82.03221,33.37275,usda,NA
st_106522,WILLES SUPERMARKET,A333769,2187,Brockett Rd,NA,Tucker,GA,30084,Medium Grocery Store,10,Grocer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.22305228,33.84842844,esri,StreetAddress
st_106580,YODER'S COUNTRY MARKET,A362229,7401,GA Highway 26 E,NA,Montezuma,GA,31063,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-83.93495928,32.29228144,esri,PointAddress
st_106650,PUBLIX 0730,A266541,2675,Lee Rd,NA,Lithia Springs,GA,30122,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.6673,33.73442,usda,NA
st_106652,Publix 0718,A266531,4279,Roswell Rd NE,NA,Atlanta,GA,30342,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-84.381,33.87148,usda,NA
st_106676,South Side Grocery,A304261,5775,Indian Trl,NA,Thomaston,GA,30286,Convenience Store,3,Small retail,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-84.31631,32.8446,usda,NA
st_106684,FLOWERS BAKERY STORE 50000495,A155631,6738,Bells Ferry Rd,NA,Woodstock,GA,30189,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.59054,34.14684,usda,NA
st_106687,FLOWERS BAKERY STORE 50000495,A155630,1750,Appalachian Hwy,NA,Blue Ridge,GA,30513,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.33591,34.84256,usda,NA
st_106691,FLOWERS BAKERY THRIFT STORE 50000149,A155666,500,NEWNAN RD,NA,CARROLLTON,GA,30117,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.05691,33.57621,usda,NA
st_106706,FLOWERS BAKERY STORE 50000163,A155624,2822,FRONTAGE RD,NA,OAKWOOD,GA,30501,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.85893,34.23376,usda,NA
st_106707,CLYDES MARKET 40,A077766,6640,GA Highway 67,NA,Brooklet,GA,30415,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,-81.6975,32.24962,usda,NA
st_106721,FLOWERS BAKERY STORE 50000184,A155629,369,W Bankhead Hwy,NA,Villa Rica,GA,30180,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-84.92522067,33.7328081,esri,StreetAddress
st_106722,DISCOUNT FOODS,A102005,0,US Highway 80 E,NA,Brooklet,GA,30415,Medium Grocery Store,10,Grocer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.51181668,32.22699645,esri,StreetAddress
st_106780,FOOD DEPOT 29,A156610,792,Morrow Rd,NA,Forest Park,GA,30297,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.36452,33.59063,usda,NA
st_106786,SHELL FOOD MART,A075902,1050,Holcombe Rd,NA,Decatur,GA,30032,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.23367731,33.76424044,esri,NA
st_106810,STOP AND SAVE,A312162,3083,MARTIN LUTHER KING DR,NA,ATLANTA,GA,30311,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-84.48795756,33.75157747,esri,PointAddress
st_106846,Walmart S/C 1076,A350861,1401,Gray Hwy,NA,Macon,GA,31211,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.61303,32.86271,usda,NA
st_106889,FLOWERS BAKERY STORE 40000179,A155613,1285,Bowersville St,NA,Royston,GA,30662,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.10921,34.29101,usda,NA
st_106898,FLOWERS BAKERY STORE 40000143,A155612,1455,N Chase St,NA,Athens,GA,30601,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.39361,33.97716,usda,NA
st_106912,Chevron Food Mart,A068162,5095,Stone Mill Way,NA,Stone Mountain,GA,30083,Convenience Store,3,Small retail,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-84.18041,33.81782,usda,NA
st_106929,HAWKINS GOURMET,A179001,4105,Windrock Dr,NA,Ellenwood,GA,30294,Delivery Route,4,Other store,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-84.27880496,33.65114398,esri,PointAddress
st_106930,DC'S QUICKSTOP,A098522,138,MLK BLVD,NA,MOUNT VERNON,GA,30445,Convenience Store,3,Small retail,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-82.59329446,32.19047659,esri,StreetAddress
st_107014,SUMNER FOOD STORE,A314459,2901,US Highway 82 E,NA,Sumner,GA,31789,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.7391,31.50859,usda,NA
st_107016,DINO'S GROCERY,A101509,3460,Peach Orchard Rd,NA,Augusta,GA,30906,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-82.02652276,33.3886617,esri,PointAddress
st_107071,PARK POINTE COMMUNITY GROCERY,A256893,891,Cherokee Ave SE,NA,Atlanta,GA,30315,Small Grocery Store,14,Grocer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.37365702,33.73015327,esri,PointAddress
st_107120,HOUCHENS SAVE-A-LOT 506,A184980,511,Alabama Ave S,NA,Bremen,GA,30110,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.14267,33.71561,usda,NA
st_107144,C & D FOOD MART,A049728,402,N Jefferson St,NA,Dublin,GA,31021,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-82.90632045,32.54333952,esri,NA
st_107162,CRAB KING  II,A084543,2857,TOBACCO RD,NA,HEPHZIBAH,GA,30815,Meat/Poultry Specialty,9,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-82.10795,33.39045,usda,NA
st_107166,SHILOH MINIT MART,A298952,18498,GA Highway 85 W,NA,Shiloh,GA,31826,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.69253,32.77892,usda,NA
st_107355,QUIK STOP,A269651,2206,2nd Ave,NA,Columbus,GA,31901,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.99016939,32.48498666,esri,NA
st_107407,FLOWERS DISCOUNT BREAD 4649,A155768,6060,New Jesup Hwy # 6706,NA,Brunswick,GA,31523,Bakery Specialty,1,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.54153,31.24033,usda,NA
st_107408,BP Truck Stop,A037835,2560,Burtons Ferry Hwy,NA,Sylvania,GA,30467,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-81.62488206,32.81574508,esri,PointAddress
st_107447,Walmart S/C 862,A351244,751,W Oglethorpe Hwy,NA,Hinesville,GA,31313,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.59856,31.82632,usda,NA
st_107462,Flash Foods LLC 2745068,A155051,1712,Memorial Dr,NA,Waycross,GA,31501,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-82.33752,31.20711,usda,NA
st_107470,FOOD LION 1596,A157324,365,S Belair Rd,NA,Augusta,GA,30907,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-82.13487,33.48826,usda,NA
st_107472,FOOD LION 1695,A146136,2709,Chattanooga Rd,NA,Rocky Face,GA,30740,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.03095,34.80706,usda,NA
st_107508,"SEAFOOD HOUSE, LTD",A057923,11,4th Ave SW,NA,Cairo,GA,39828,Seafood Specialty,13,Specialty,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-84.20843178,30.8725755,esri,NA
st_107557,QUIKTRIP 791,A271448,6801,Mount Zion Blvd,NA,Morrow,GA,30260,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.31467,33.56887,usda,NA
st_107562,DOWN TO EARTH PRODUCE INC,A127556,107,Avenue L,NA,Thomaston,GA,30286,Meat/Poultry Specialty,9,Specialty,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.31649645,32.89232473,esri,StreetAddress
st_107645,KARLA'S FISH & CRAB HOUSE,A084519,317,E Hill Ave,NA,Valdosta,GA,31601,Small Grocery Store,14,Grocer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-83.2751628,30.83216294,esri,PointAddress
st_107665,GREENVILLE ST DISCOUNT STORE,A173086,167,Greenville St,NA,Newnan,GA,30263,Small Grocery Store,14,Grocer,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-84.79479163,33.36385493,esri,PointAddress
st_107736,KROGER 477,A205266,2120,Lawrenceville Suwanee Rd,NA,Suwanee,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.04059,34.00288,usda,NA
st_107968,Rite Aid 11797,A279838,3725,Cascade Rd SW,NA,Atlanta,GA,30331,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-84.51105045,33.72395536,esri,PointAddress
st_107969,Rite Aid 11692,A279753,2523,N Decatur Rd,NA,Decatur,GA,30033,Combination Grocery/Other,2,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.28972457,33.79330042,esri,StreetAddress
st_107970,Rite Aid 11690,A279752,4110,Memorial Dr,NA,Decatur,GA,30032,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.25217,33.76791,usda,NA
st_107973,Rite Aid 11728,A279775,319,N. STONE MOUNTAIN RD,NA,STONE MOUNTAIN,GA,30087,Combination Grocery/Other,2,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.1624104,33.7875692,google,rooftop
st_107977,ECKERD DRUGS 0239,A131624,1800,Panola Rd,NA,Lithonia,GA,30058,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.16936981,33.73795863,esri,NA
st_107978,Rite Aid 11730,A279777,2355,Pleasant Hill Rd,NA,Duluth,GA,30096,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.13805,33.96287,usda,NA
st_107985,ECKERD DRUGS 3484,A131632,989,HWY 78,NA,LOGANVILLE,GA,30052,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.95748672,33.86176544,esri,StreetAddress
st_108065,Rite Aid 11796,A279837,1100,Hammond Dr NE,NA,Atlanta,GA,30328,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.35184,33.91897,usda,NA
st_108068,Rite Aid 11693,A279754,4855,Flat Shoals Pkwy,NA,Decatur,GA,30034,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.22928,33.68105,usda,NA
st_108069,Rite Aid 11792,A279834,2886,Memorial Dr SE,NA,Atlanta,GA,30317,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.29239,33.7471,usda,NA
st_108071,ECKERD DRUGS 0248,A124070,2975,Lawrenceville Hwy,NA,Lawrenceville,GA,30044,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.08349495,33.92187861,esri,NA
st_108072,Rite Aid 11800,A279841,2498,Cumberland Pkwy SE,NA,Atlanta,GA,30339,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.47679,33.86478,usda,NA
st_108073,Rite Aid 11699,A124715,645,Russell Rd,NA,Lawrenceville,GA,30043,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-83.98895961,34.0064845,esri,NA
st_108074,Rite Aid 11704,A279761,1545,Lawrenceville Hwy,NA,Lawrenceville,GA,30044,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-84.03355114,33.93857215,esri,PointAddress
st_108075,Rite Aid 11811,A279852,4470,Nelson Brogdon Blvd,NA,Sugar Hill,GA,30518,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.01569,34.09768,usda,NA
st_108076,ECKERD DRUGS 3644,A131633,1097,Duluth Hwy,NA,Lawrenceville,GA,30043,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.03618961,33.96824501,esri,PointAddress
st_108077,ECKERD DRUGS 0213,A131622,635,Holcomb Bridge Rd,NA,Roswell,GA,30076,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.34219537,34.03428842,esri,StreetAddress
st_108078,Rite Aid 11804,A279845,3055,Washington Rd,NA,East Point,GA,30344,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.45833,33.67211,usda,NA
st_108083,Rite Aid 11724,A091726,1938,Scenic Hwy N,NA,Snellville,GA,30078,Combination Grocery/Other,2,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-84.01435021,33.87244485,esri,NA
st_108086,ECKERD DRUGS 0414,A131626,605,Grayson Hwy,NA,Lawrenceville,GA,30045,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.9800067,33.9354656,google,rooftop
st_108090,Rite Aid 11695,A279756,3295,Hwy 124,NA,Snellville,GA,30039,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.0419,33.81328,usda,NA
