,store1id,store1name,store2name,store2name,address_distence,name_distance,
1370,ideal market 23,st_080677,ideal market 7,st_303275,28,2,
1371,iga express 819,st_094559,iga express 866,st_042244,31,2,
1372,in & out mart 16,st_113180,in & out mart 17,st_165985,15,1,
1373,in & out mart 7,st_079731,in & out mart 9,st_113174,16,1,
1374,indu sai,st_296930,indu sai,st_296926,11,0,
1375,ingles markets 102,st_086187,ingles markets 206,st_089283,37,2,
1376,ingles markets 418,st_129418,ingles markets 42,st_083191,26,2,
1377,international groceries,st_144847,international grocery,st_318730,32,3,
1378,international grocers,st_006423,international grocers,st_173692,32,0,
1379,jackson's 503,st_059796,jackson's 504,st_059797,29,1,
1380,jackson's 503,st_059796,jackson's 508,st_059799,26,1,
1381,jackson's 503,st_059796,jackson's 520,st_059809,26,2,
1382,jackson's 503,st_059796,jackson's 523,st_059811,24,1,
1383,jackson's 504,st_059797,jackson's 519,st_059808,25,2,
1384,jackson's 504,st_059797,jackson's 520,st_059809,11,2,
1385,jackson's 504,st_059797,jackson's 523,st_059811,10,2,
1386,jackson's 508,st_059799,jackson's 520,st_059809,7,2,
1387,jackson's 508,st_059799,jackson's 523,st_059811,6,2,
1388,jackson's 510,st_059801,jackson's 519,st_059808,29,1,
1389,jackson's 510,st_059801,jackson's 521,st_059810,27,2,
1390,jackson's 519,st_059808,jackson's 520,st_059809,22,2,
1391,jackson's 519,st_059808,jackson's 521,st_059810,21,2,
1392,jackson's 520,st_059809,jackson's 523,st_059811,4,1,
1393,jackson's 525,st_059813,jackson's 527,st_059814,22,1,
1394,jacksons food stores 636,st_213794,jacksons food stores 642,st_213798,28,2,
1395,jacksons food stores 636,st_213794,jacksons food stores 650,st_213804,26,2,
1396,jaquez grocery,st_179705,jaquez grocery,st_153644,26,0,
1397,jet pep,st_284376,jet pep #319,st_246226,31,5,
1398,jewel 3076,st_066372,jewel 3111,st_066731,31,3,
1399,jewel 3102,st_122846,jewel 3116,st_099595,30,2,
1400,jewel 3122,st_101345,jewel 3178,st_086473,23,2,
1401,jewel 3445,st_066448,jewel 3470,st_066667,27,2,
1402,jiffy food mart,st_068833,jiffy food stop,st_069019,31,4,
1403,jiffy mart,st_077162,jiffy mart,st_000984,25,0,
1404,joe's meat market,st_063378,joe's mini market,st_171403,30,3,
1405,joy food store,st_281114,joy food store 663,st_125321,21,4,
1406,jr food mart,st_011384,jr food mart 41,st_089339,28,3,
1407,jr food mart 114,st_165303,jr food mart 329,st_089475,27,3,
1408,jr food store 839,st_094594,jr food store 855,st_023526,37,2,
1409,jr's food mart,st_126373,jr's food mart,st_027626,33,0,
1410,js mart,st_234324,js store,st_106413,24,4,
1411,juanito deli grocery corp,st_392712,juanito's grocery corp,st_363001,23,5,
1412,kangaroo express 6224,st_160081,kangaroo express 6521,st_162473,25,2,
1413,kangaroo express 896,st_090244,kangaroo express 900,st_207563,22,3,
1414,kenjo 48,st_423286,kenjo 6,st_262786,28,2,
1415,kentucky food,st_144704,kentucky food max,st_385369,24,4,
1416,kerr drug store 103,st_240155,kerr drug store 123,st_240157,19,1,
1417,kerr drug store 411,st_240172,kerr drug store 412,st_240175,32,1,
1418,kerr drug store 501,st_242433,kerr drug store 503,st_242437,27,1,
1419,kerr drug store 505,st_242442,kerr drug store 507,st_242443,26,1,
1420,kerr drug store 507,st_242443,kerr drug store 508,st_242445,24,1,
1421,kerr drug store 518,st_242457,kerr drug store 519,st_242458,34,1,
1422,king market,st_224819,king market,st_177995,32,0,
1423,king soopers 105,st_154318,king soopers 119,st_045543,31,2,
1424,king soopers 112,st_046755,king soopers 121,st_141692,24,2,
1425,kingdom harvest,st_025958,kingdom market,st_178297,33,3,
1426,kinney drugs 03,st_069157,kinney drugs 24,st_069153,22,2,
1427,kinney drugs 39,st_091045,kinney drugs 43,st_077103,38,2,
1428,kmart 3535,st_109271,kmart 3555,st_109168,24,1,
1429,kmart 3594,st_113932,kmart 3597,st_114652,23,1,
1430,kmart 3850,st_116504,kmart 3861,st_113850,32,2,
1431,kmart 3956,st_115794,kmart 3996,st_116348,25,1,
1432,kmart 4034,st_106354,kmart 4054,st_117515,40,1,
1433,kmart 4362,st_107147,kmart 4395,st_103493,33,2,
1434,kmart 4430,st_109850,kmart 4700,st_110235,21,2,
1435,kmart 4432,st_114596,kmart 4465,st_115970,25,2,
1436,kmart 4432,st_114596,kmart 4471,st_113822,29,2,
1437,kmart 4465,st_115970,kmart 4471,st_113822,31,2,
1438,kmart 4717,st_116148,kmart 4739,st_116149,28,2,
1439,kmart 4720,st_115859,kmart 4762,st_118259,28,2,
1440,kmart 4751,st_105839,kmart 4762,st_118259,28,2,
1441,kmart 4809,st_115366,kmart 4817,st_116536,26,2,
1442,kmart 4845,st_110262,kmart 4850,st_103035,36,2,
1443,kmart 4845,st_110262,kmart 4857,st_118257,38,2,
1444,kmart 4850,st_103035,kmart 4857,st_118257,38,1,
1445,kmart 4867,st_114726,kmart 4873,st_116485,29,2,
1446,kmart 7003,st_115551,kmart 7035,st_115627,27,2,
1447,kmart 7077,st_115368,kmart 7110,st_212745,26,3,
1448,kmart 7090,st_116274,kmart 7092,st_297956,37,1,
1449,kmart 7683,st_102862,kmart 7713,st_115748,37,2,
1450,kmart 9030,st_213736,kmart 9105,st_135725,24,3,
1451,kroger 0588,st_185955,kroger 118,st_095346,39,3,
1452,kroger 258,st_121563,kroger 260,st_150447,25,2,
1453,kroger 320,st_162433,kroger 330,st_163428,25,1,
1454,kroger 373,st_057073,kroger 378,st_154991,17,1,
1455,kroger 478,st_321977,kroger 478,st_116492,28,0,
1456,kroger 589,st_423561,kroger 596,st_080814,29,2,
1457,kroger 619,st_312980,kroger 622,st_153240,34,2,
1458,kroger 706,st_117158,kroger 716,st_192151,25,1,
1459,kroger 755,st_076898,kroger 781,st_110849,42,2,
1460,kroger 770,st_094877,kroger 780,st_180278,28,1,
1461,kroger 788,st_077073,kroger 807,st_125302,40,3,
1462,kroger 887,st_103474,kroger 894,st_114381,31,2,
1463,kroger 887,st_103474,kroger 897,st_080680,26,1,
1464,kroger 902,st_065152,kroger 922,st_099639,31,1,
1465,kroger 966,st_114012,kroger 990,st_133412,32,2,
1466,kroger 979,st_081895,kroger 982,st_102546,28,2,
1467,kroger food store 627,st_141935,kroger food store 632,st_141931,13,2,
1468,kroger j-537,st_121152,kroger j-850,st_136917,22,3,
1469,kroger n-842,st_101426,kroger n617,st_013941,23,4,
1470,kroger n-842,st_101426,kroger n815,st_110918,26,3,
1471,kroger store 416,st_135100,kroger store 480,st_120798,36,2,
1472,kroger store 481,st_103511,kroger store 632,st_065364,36,3,
1473,kroger store 488,st_123370,kroger store 547,st_156449,27,3,
1474,kroger store 637,st_095207,kroger store 688,st_059945,33,2,
1475,ks market,st_225168,ksa mart,st_411284,26,3,
1476,kum & go 2035,st_077990,kum & go 208,st_077991,14,2,
1477,kum & go 453,st_147515,kum & go 463,st_149415,29,1,
1478,kum & go 462,st_193145,kum & go 464,st_405055,29,1,
1479,kum & go 468,st_149421,kum & go 479,st_149648,9,2,
1480,kum & go 494,st_193072,kum & go 495,st_193076,13,1,
1481,kum & go 571,st_251920,kum & go 615,st_195285,35,3,
1482,kum & go 652,st_198674,kum & go 676,st_359380,39,2,
1483,kum & go 861,st_149704,kum & go 87,st_124255,26,2,
1484,kwik pic,st_033956,kwik pick,st_014619,37,1,
1485,kwik shop 637,st_120126,kwik shop 649,st_120268,30,2,
1486,kwik shop 753,st_127641,kwik shop 756,st_107646,28,1,
1487,kwik stop,st_005361,kwik stop,st_259000,28,0,
1488,kwik stop 8,st_154942,kwik stop 84,st_174216,30,1,
1489,kwik trip 315,st_093502,kwik trip 331,st_073781,37,2,
1490,kwik trip 739,st_115694,kwik trip 742,st_206208,20,2,
1491,kwik trip 765,st_116707,kwik trip 789,st_160987,23,2,
1492,kwik trip 833,st_090547,kwik trip 835,st_158162,31,1,
1493,l & l food stores 10,st_199071,l & l food stores 13,st_199073,18,1,
1494,l & s food mart,st_381783,l & s mart,st_047719,22,5,
1495,la altena,st_129146,"la altena, inc",st_131824,29,5,
1496,la esperanza market,st_058461,la esperanza market,st_057202,34,0,
1497,la mexicana market,st_214365,la mexicana market,st_136290,32,0,
1498,la michoacana meat market 21,st_083010,la michoacana meat market 23,st_008257,24,1,
1499,la michoacana meat market 28,st_124957,la michoacana meat market 3,st_182530,9,2,
1500,la popular bakery & cake shop,st_145443,la popular bakery & cake shop #2,st_145442,9,3,
1501,la tapatia,st_230284,la tapatia iii,st_189596,27,4,
1502,lances market 561,st_012021,lances market 775,st_011994,23,3,
1503,latino market,st_207302,latino market 1,st_341994,40,2,
1504,latino market,st_200476,latino market inc,st_309001,40,4,
1505,lee's food mart 17,st_246344,lee's food marts 125,st_312282,37,3,
1506,lees food mart 19,st_061978,lees food mart 20,st_171208,30,2,
1507,leicester general store,st_061750,leicester general store,st_057018,15,0,
1508,li'l cricket 3864,st_329243,li'l cricket 3882,st_329306,27,2,
1509,lil cricket 815,st_064634,lil cricket 838,st_064855,23,2,
1510,lil cricket 818,st_064965,lil cricket 822,st_064671,36,2,
1511,lil cricket 818,st_064965,lil cricket 828,st_064963,23,1,
1512,lil cricket 822,st_064671,lil cricket 828,st_064963,37,1,
1513,lil cricket 838,st_064855,lil cricket 842,st_064854,22,2,
1514,linden food market,st_021467,linden food market,st_129290,19,0,
1515,linden market,st_078615,linden market,st_000132,23,0,
1516,little asia,st_240267,little bakery,st_180085,21,5,
1517,little general 2015,st_076376,little general 2315,st_129565,26,1,
1518,little general 2390,st_118492,little general 3015,st_151764,14,4,
1519,little general 3015,st_151764,little general 35,st_193996,30,2,
1520,little general 3060,st_037437,little general 3075,st_037432,32,2,
1521,little general 50,st_178286,little general 5045,st_075722,18,2,
1522,little store,st_365923,little store,st_009142,25,0,
1523,loaf n jug 118,st_159017,loaf n jug 125,st_148930,27,2,
1524,loaf n jug 6,st_132977,loaf n jug 65,st_102837,37,1,
1525,loaf n jug 767,st_157547,loaf n jug 802,st_218786,34,3,
1526,longs 0025,st_149812,longs 0188,st_150065,23,3,
1527,longs 0471,st_150136,longs 0489,st_150152,26,2,
1528,longs 0509,st_150178,longs 0551,st_150214,27,2,
1529,longs 217,st_149961,longs 232,st_149970,29,2,
1530,longs 243,st_149979,longs 250,st_149984,21,2,
1531,longs 33,st_149820,longs 355,st_150058,21,2,
1532,longs 33,st_149820,longs 365,st_150064,26,2,
1533,longs 379,st_150069,longs 381,st_150071,27,2,
1534,longs 399,st_150088,longs 409,st_150098,33,2,
1535,longs 413,st_150102,longs 47,st_149831,21,2,
1536,longs 416,st_150105,longs 422,st_150108,35,2,
1537,longs 70,st_149857,longs 79,st_149865,28,1,
1538,lotte mart,st_113484,lotte plaza,st_104016,33,4,
1539,"love' travel stops & country stores, inc 227",st_245537,"love' travel stops & country stores, inc 291",st_245544,26,2,
1540,love's travel stop 240,st_251687,love's travel stop 289,st_251689,25,2,
1541,love's travel stop 356,st_248971,love's travel stop 384,st_248979,37,2,
1542,love's travel stops & country store 95,st_228734,love's travel stops & country stores 232,st_232077,26,4,
1543,love's travel stops & country stores inc 201,st_232050,love's travel stops & country stores inc 213,st_232058,25,2,
1544,"love's travel stops & country stores, inc 276",st_232190,"love's travel stops & country stores, inc 281",st_232194,25,2,
1545,"love's travel stops & country stores, inc 276",st_232190,"love's travel stops & country stores, inc 283",st_232197,29,2,
1546,"love's travel stops & country stores, inc 281",st_232194,"love's travel stops & country stores, inc 283",st_232197,29,1,
1547,"love's travel stops & country stores, inc 368",st_245598,"love's travel stops & country stores, inc 376",st_245606,30,2,
1548,"love's travel stops & country stores, inc 396",st_245870,"love's travel stops & country stores, inc 397",st_245872,24,1,
1549,lowes 151,st_285607,lowes 152,st_285609,24,1,
1550,lowes 157,st_285619,lowes 159,st_285623,18,1,
1551,lowes 19,st_352630,lowes 35,st_079301,25,2,
1552,lowes 68,st_029953,lowes 69,st_029954,11,1,
1553,lowes food store 160,st_086207,lowes food store 184,st_121398,28,2,
1554,lowes food store 234,st_172609,lowes food store 417,st_084223,33,3,
1555,lucky 7 food mart,st_196423,lucky 7 food mart,st_357356,32,0,
1556,lucky 707,st_092465,lucky 709,st_155844,26,1,
1557,lucky food mart,st_348854,lucky food mart,st_200415,30,0,
1558,lucky m market,st_046802,lucky market,st_384155,40,2,
1559,lucky stop,st_141130,lucky stop,st_332539,29,0,
1560,m & v market,st_098968,m & w market #6,st_157421,27,4,
1561,main street marathon,st_275872,main street market,st_076866,25,5,
1562,main street marathon,st_275872,main street market,st_053485,34,5,
1563,main street market,st_076866,main street market,st_125693,18,0,
1564,main street market,st_076866,main street market,st_053485,32,0,
1565,main street market,st_139851,main street market,st_166150,34,0,
1566,main street market,st_143578,main street market,st_347341,27,0,
1567,manleys mighty mart llc 23,st_215716,manleys mighty mart llc 24,st_215719,23,1,
1568,manny market,st_326403,manny mini market,st_012333,30,5,
1569,mapco express 1115,st_036186,mapco express 3064,st_015967,26,4,
1570,mapco express 3138,st_118103,mapco express 3161,st_131252,8,2,
1571,mapco express 3691,st_244645,mapco express 3695,st_244647,32,1,
1572,mapco express 3695,st_244647,mapco express 3696,st_244648,33,1,
1573,mapco express 3706,st_244658,mapco express 5103,st_244661,32,3,
1574,mapco mart 3320,st_016060,mapco mart 3378,st_016058,31,2,
1575,mapco mart 3418,st_244533,mapco mart 3501,st_244534,30,3,
1576,mapco mart 3622,st_244593,mapco mart 3666,st_244626,24,2,
1577,mapco mart 5216,st_244722,mapco mart 5220,st_244725,24,2,
1578,mapco mart 5220,st_244725,mapco mart 7509,st_320673,27,4,
1579,marathon 40,st_400394,marathon 4101,st_286253,31,2,
1580,marathon food mart,st_417018,marathon food mart,st_275443,29,0,
1581,marathon food mart,st_356566,marathon food mart,st_375358,36,0,
1582,marathon fuel & mini mart,st_280381,marathon fuel & mini mart,st_342831,9,0,
1583,mariano's 8521,st_350792,mariano's 8524,st_343750,34,1,
1584,market basket 102,st_108586,market basket 11,st_072796,34,2,
1585,markette 21,st_347123,markette 24,st_347125,30,1,
1586,marsh hometown market 326,st_101581,marsh hometown market 55,st_161117,22,3,
1587,martinez grocery,st_402396,martinez grocery,st_019601,34,0,
1588,martinez mini market,st_189024,martinez mini market,st_219650,10,0,
1589,marvin's foods 204,st_003129,marvin's foods 221,st_003070,30,2,
1590,marvin's foods 205,st_003114,marvin's foods 212,st_003112,25,2,
1591,master food center,st_279545,master food mart,st_097550,26,5,
1592,maveric mini mart 10,st_357013,maveric mini mart 7,st_357010,29,2,
1593,mayo food store,st_315642,mayport food store,st_298863,32,3,
1594,meijer inc 027,st_104671,meijer inc 052,st_103620,26,2,
1595,meijer inc 127,st_075229,meijer inc 148,st_082233,30,2,
1596,meijer inc 239,st_041901,meijer inc 316,st_103847,34,3,
1597,mekong market,st_054515,mekong market,st_202810,29,0,
1598,mercado la finca,st_337812,mercado latino,st_261429,21,4,
1599,mi tierra food market,st_273991,mi tierra food market corp,st_027838,25,5,
1600,mike's deli mart,st_179907,mike's food mart,st_080834,27,4,
1601,miller's market,st_093974,miller's market,st_074167,32,0,
1602,mini market,st_245665,mini market,st_185434,33,0,
1603,mini mart,st_256239,mini mart,st_398086,33,0,
1604,mini max,st_256209,mini max 1,st_292800,28,2,
1605,minit mar 683,st_392636,minit market,st_347109,29,4,
1606,minit mart 630,st_382201,minit mart 632,st_382203,29,1,
1607,minit mart 630,st_382201,minit mart 637,st_382208,25,1,
1608,minit mart 632,st_382203,minit mart 637,st_382208,28,1,
1609,minit mart 668,st_387893,minit mart 671,st_387896,14,2,
1610,minit mart 676,st_388446,minit mart 680,st_388450,9,2,
1611,minuteman food mart 33,st_341040,minuteman food mart 34,st_388110,24,1,
1612,minyard 60,st_166385,minyard 70,st_166392,26,1,
1613,mirabito 87,st_348804,mirabito 88,st_348806,26,1,
1614,modern market,st_068001,modern meats,st_060211,24,5,
1615,mommy's  nutritional center 16,st_335603,mommy's nutrtional center,st_361819,27,5,
1616,morelia meat market,st_126925,moreliana meat market 1,st_396906,25,4,
1617,mother's nutritional center 0418,st_208492,mother's nutritional center 0421,st_233943,28,2,
1618,mother's nutritional center 603,st_311620,mother's nutritional center 604,st_311621,30,1,
1619,mr mart 11,st_343726,mr mart 15,st_343730,31,1,
1620,mr z's foodmart 162,st_118415,mr z's foodmart 163,st_118826,40,1,
1621,muhammad iqbal gc,st_305800,muhammed ali gc,st_266409,23,5,
1622,murphy express 8588,st_268869,murphy express 8717,st_341747,41,3,
1623,murphy's market,st_156446,murphys market,st_026062,30,1,
1624,my goods market 5522,st_263686,my goods market 5536,st_263673,13,2,
1625,my liquor,st_399328,my liquor bank,st_285021,28,5,
1626,national wholesale liquidators,st_011907,national wholesale liquidators,st_017485,29,0,
1627,national wholesale liquidators,st_038657,national wholsale liquidators,st_018714,32,1,
1628,national wholesale liquidators,st_011847,national wholesale liquidators,st_011848,30,0,
1629,neighborhood grocery,st_279246,neighborhood grocery,st_035408,34,0,
1630,neighborhood market,st_008576,neighborhood market,st_094357,26,0,
1631,neighborhood market,st_008576,neighborhood market,st_238835,37,0,
1632,neighborhood market,st_094357,neighborhood market,st_238835,35,0,
1633,neighbors market,st_351028,neighbors market inc.,st_153150,34,5,
1634,new hop lung market,st_016091,new hope market,st_134520,28,5,
1635,new rainbow market,st_014451,new richs market,st_016733,23,5,
1636,nice n easy 3981,st_112587,nice n easy 3983,st_039425,28,1,
1637,nice n easy 3981,st_112587,nice n easy 3989,st_018287,22,1,
1638,nice n easy 3983,st_039425,nice n easy 3989,st_018287,18,1,
1639,nino's market,st_022064,nino's market,st_338733,30,0,
1640,"nmso, inc. 68181",st_398635,"nmso, inc. 68197",st_375499,28,2,
1641,no frills supermarket 786,st_297439,no frills supermarket 787,st_297441,37,1,
1642,northside shell 107,st_303184,northside shell 3,st_368801,24,3,
1643,ok food market,st_050464,ok food market,st_387376,35,0,
1644,on the go 27,st_310951,on the go 33,st_310948,33,2,
1645,oncue express 110,st_304962,oncue express 127,st_413790,30,2,
1646,oncue express 111,st_315477,oncue express 116,st_355448,34,1,
1647,oncue express 113,st_363351,oncue express 4101,st_025447,35,3,
1648,one stop,st_403732,one stop,st_073910,33,0,
1649,one stop # 14,st_179591,one stop 0,st_354191,39,4,
1650,one stop 1,st_382615,one stop 108,st_072607,29,2,
1651,one stop 135,st_139257,one stop 4,st_260068,35,3,
1652,one stop market,st_314172,one stop market,st_012091,25,0,
1653,one stop market,st_258816,one stop market,st_005624,33,0,
1654,one stop mini market,st_335969,one stop mini mart,st_043442,38,2,
1655,one stop mobil,st_306819,one stop mobil mart,st_130774,34,5,
1656,one stop shop,st_010779,one stop shop,st_208583,23,0,
1657,orange's market,st_081226,oravec's market,st_150694,34,3,
1658,oriental market,st_183854,oriental market,st_013764,27,0,
1659,p&c fresh market 107,st_271338,p&c fresh market 95,st_271337,21,3,
1660,pacific market,st_357428,pacific marketplace,st_042131,25,5,
1661,pamida 237,st_205300,pamida 248,st_205333,27,2,
1662,pamida 282,st_175525,pamida 30,st_208942,28,3,
1663,pamida 654,st_175451,pamida 684,st_054067,26,1,
1664,pamida 655,st_205324,pamida 656,st_205325,22,1,
1665,pamida 860,st_208936,pamida 884,st_208921,33,2,
1666,panther market,st_215779,panther mart llc,st_416822,35,5,
1667,papa murphy 55,st_030928,papa murphy 70,st_025820,21,2,
1668,papa murphy's az014,st_366432,papa murphy's az073,st_310582,24,2,
1669,papa murphy's pizza 63,st_134547,papa murphy's pizza al027,st_411995,33,5,
1670,papa murphy's pizza al029,st_411127,papa murphy's pizza ar025,st_399478,28,2,
1671,papa murphy's pizza co098,st_342220,papa murphy's pizza fl068,st_399865,28,3,
1672,papa murphy's pizza nc001,st_346143,papa murphy's pizza nc002,st_346144,1,1,
1673,papa murphy's pizza nv04,st_099776,papa murphy's pizza nv047,st_416158,29,1,
1674,papa murphy's pizza tn013,st_179231,papa murphy's pizza tn027,st_202171,32,2,
1675,papa murphy's take & bake pizza az034,st_222504,papa murphy's take & bake pizza co 090,st_418374,27,5,
1676,papa murphy's take n bake pizza co-083,st_409249,papa murphy's take n bake pizza co-093,st_409248,32,1,
1677,papa murphys,st_030468,papa murphys,st_017750,34,0,
1678,papa murphys,st_124638,papa murphys,st_062804,37,0,
1679,papa murphys ca281,st_315453,papa murphys ia023,st_309980,26,4,
1680,papa murphys id-012,st_080678,papa murphys id-015,st_083712,19,1,
1681,papa murphys mo-011,st_175470,papa murphys mo-025,st_009465,30,2,
1682,papa murphys or-079,st_155163,papa murphys or-107,st_007615,23,2,
1683,papa murphys or055,st_014298,papa murphys pizza,st_030418,26,5,
1684,papa murphys pizza il058,st_205987,papa murphys pizza ks014,st_063260,19,4,
1685,papa murphys pizza mi001,st_039170,papa murphys pizza mi030,st_039165,22,2,
1686,papa murphys pizza mi001,st_039170,papa murphys pizza ne014,st_119740,22,4,
1687,papa murphys pizza mi030,st_039165,papa murphys pizza ne014,st_119740,26,4,
1688,papa murphys take and bake pizza co108,st_361669,papa murphys take and bake pizza mn057,st_368361,37,5,
1689,papa murphys take n bake pizza,st_028073,papa murphys take n bake pizza,st_021305,22,0,
1690,papa murphys take n bake pizza ak-001,st_104763,papa murphys take n bake pizza mn 026,st_022736,32,5,
1691,papa murphys wa-083,st_077541,papa murphys wa-098,st_137364,32,2,
1692,papa murphys wa-179,st_150698,papa murphys wa-185,st_013710,36,2,
1693,papa murphys wi 60,st_187611,papa murphys wi 77,st_187612,27,2,
1694,papa murphys wi033,st_149978,papa murphys wi056,st_017465,33,2,
1695,par mar store 37,st_396565,par mar store 50,st_396622,31,2,
1696,parkers 29,st_222213,parkers 30,st_222216,25,2,
1697,party time liquor,st_222188,party time liquor,st_020197,25,0,
1698,pathmark 547,st_158030,pathmark 589,st_155897,28,2,
1699,pathmark 594,st_136260,pathmark 623,st_068328,28,3,
1700,pauls,st_126086,pauls 902,st_142132,32,4,
1701,pay less 816,st_104609,pay less 824,st_104610,38,2,
1702,payless foods 2,st_165636,payless foods 4,st_091998,33,1,
1703,pdq store 114,st_223820,pdq store 116,st_223822,11,1,
1704,pdq store 114,st_223820,pdq store 125,st_223879,12,2,
1705,penny pantry,st_057066,penny pantry 103,st_208784,25,4,
1706,petro mart 10,st_308493,petro mart 25,st_308492,34,2,
1707,petro mart 71,st_308476,petro mart 73,st_308484,33,1,
1708,petro stopping centers 331,st_271754,petro stopping centers 338,st_271756,41,1,
1709,pic quik store 10,st_118930,pic quik store 19,st_119352,16,1,
1710,pic quik store 70,st_119365,pic quik store 9,st_060256,34,2,
1711,pick 'n save 5377,st_123380,pick 'n save 6352,st_022889,22,3,
1712,pick 'n save 6367,st_139795,pick 'n save 6397,st_021198,20,1,
1713,pick 'n save 6393,st_009651,pick 'n save 6403,st_024507,28,2,
1714,pick 'n save 6408,st_031919,pick 'n save 6410,st_033421,27,2,
1715,pick 'n save 6862,st_075277,pick 'n save 6865,st_087998,25,1,
1716,pick 'n save 6883,st_037279,pick 'n save 8179,st_132664,32,4,
1717,piggly wiggly 002,st_081820,piggly wiggly 041,st_083260,23,2,
1718,piggly wiggly 181,st_008714,piggly wiggly 190,st_361750,30,2,
1719,pilot travel center 053,st_402496,pilot travel center 1023,st_422529,36,2,
1720,pilot travel center 053,st_402496,pilot travel center 1059,st_420129,35,2,
1721,pilot travel center 1023,st_422529,pilot travel center 1059,st_420129,33,2,
1722,pilot travel center 1070,st_420920,pilot travel center 1080,st_420921,29,1,
1723,pilot travel center 239,st_408833,pilot travel center 254,st_408834,38,2,
1724,pilot travel center 413,st_419971,pilot travel center 429,st_419972,38,2,
1725,pilot travel center 4619,st_419810,pilot travel center 4642,st_419812,31,2,
1726,pilot travel center 4622,st_419811,pilot travel center 4642,st_419812,30,1,
1727,pilot travel center 478,st_408872,pilot travel center 48,st_419932,37,1,
1728,pilot travel center 489,st_422474,pilot travel center 572,st_422479,30,3,
1729,pilot travel center 500,st_408878,pilot travel center 571,st_408882,29,2,
1730,pilot travel center 581,st_422480,pilot travel center 610,st_422485,43,3,
1731,pilot travel center 620,st_422486,pilot travel center 628,st_417261,31,1,
1732,pilot travel center 630,st_417262,pilot travel center 639,st_422490,28,1,
1733,pilot travel center 735,st_420878,pilot travel center 739,st_420881,22,1,
1734,pizza patron 0060,st_227147,pizza patron 0072,st_235886,11,2,
1735,plaid pantry 099,st_078687,plaid pantry 125,st_080118,31,3,
1736,plaid pantry 142,st_081075,plaid pantry 149,st_081384,29,1,
1737,plaid pantry 171,st_082530,plaid pantry 177,st_082853,29,1,
1738,popular mini market ii,st_168728,popular mini mart,st_403178,32,5,
1739,price chopper 157,st_085539,price chopper 16,st_121664,23,2,
1740,price chopper 25,st_070690,price chopper 28,st_067468,37,1,
1741,price chopper 2622,st_055679,price chopper 415,st_390569,33,4,
1742,price chopper 34,st_108760,price chopper 42,st_097801,29,2,
1743,price less foods 489,st_185168,price less foods 496,st_148285,40,2,
1744,prima 7-11 5102,st_050471,prima 7-11 5400,st_112378,29,2,
1745,prima 7-11 5413,st_112392,prima 7-11 5424,st_112396,37,2,
1746,prima 7-11 5415,st_112390,prima 7-11 5427,st_112397,34,2,
1747,prima 7-11 5623,st_098028,prima 7-11 5718,st_195684,30,3,
1748,princess market,st_189240,princess market,st_303953,30,0,
1749,ps food mart 1001,st_279358,ps food mart 3002,st_279352,24,2,
1750,publix 0133,st_140367,publix 0139,st_160556,41,1,
1751,publix 0229,st_129077,publix 0240,st_160367,25,2,
1752,publix 0368,st_093414,publix 0377,st_155939,38,2,
1753,publix 0801,st_120672,publix 0804,st_121186,26,1,
1754,publix 0894,st_138009,publix 1013,st_075248,32,4,
1755,publix 1012,st_000684,publix 1013,st_075248,35,1,
1756,publix 1045,st_017365,publix 1069,st_140909,27,2,
1757,publix 1079,st_001714,publix 1083,st_145398,28,2,
1758,publix 1079,st_001714,publix 1098,st_001643,32,2,
1759,publix 1079,st_001714,publix 1105,st_155003,28,3,
1760,publix 1083,st_145398,publix 1105,st_155003,36,3,
1761,publix 1098,st_001643,publix 1105,st_155003,34,3,
1762,publix 1109,st_160030,publix 1112,st_002399,38,2,
1763,publix 1109,st_160030,publix 1113,st_002400,38,2,
1764,publix 1508,st_390416,publix 1513,st_398258,22,2,
1765,publix 1557,st_135598,publix 204,st_163694,29,4,
1766,publix 504,st_072821,publix 516,st_074247,23,2,
1767,publix 506,st_074632,publix 521,st_075905,31,2,
1768,publix 596,st_088760,publix 607,st_090442,29,3,
1769,publix 663,st_097531,publix 676,st_101048,26,2,
1770,pump n shop 11,st_358560,pump n shop 16,st_358561,17,1,
1771,qfc 833,st_111539,qfc 844,st_069528,29,2,
1772,quality dairy co 2,st_104250,quality dairy co 3,st_104251,14,1,
1773,quality mart,st_085756,quality mart,st_260301,32,0,
1774,quick chek 107,st_033202,quick chek 142,st_412447,37,2,
1775,quick chek food stores 050,st_075554,quick chek food stores 053,st_075599,28,1,
1776,quick king food store 25,st_185852,quick king food store 4,st_059193,20,2,
1777,quick pantry 1,st_048871,quick pantry 103,st_054690,29,2,
1778,quick shop,st_270374,quick shop,st_326400,24,0,
1779,quick shop food market,st_243304,quick shop market,st_056003,31,5,
1780,quick stop,st_324237,quick stop,st_365261,30,0,
1781,quick stop,st_105112,quick stop,st_020791,26,0,
1782,quick stop,st_414382,quick stop,st_033910,38,0,
1783,quick stop,st_059654,quick stop,st_361958,35,0,
1784,quick stop 1,st_308069,quick stop 11,st_418837,30,1,
1785,quick stop 2,st_028948,quick stop 4,st_308242,36,1,
1786,quick stop gas,st_289152,quick stop gas n go,st_269175,32,5,
1787,quick stop market 2,st_036613,quick stop market 34,st_229045,30,2,
1788,quick stop market 28,st_228952,quick stop market 34,st_229045,20,2,
